11 -32.5653 3.55957 -100 5.9074 4.62799 4.42657 19.4504 2.75574 8.57391 -2.28424 16.9418 -5.896 -13.5938 13.9074 29.274 9.8465 -12.5519 -3.32336 -5.85022 3.80859 -2.15149 0.672913 0.192261 13.5452 -27.4059 -20.1872 19.043 -17.3218 -12.334 -13.5184 
12 -11.4716 -5.22949 -12.3939 -4.93244 3.74908 -8.17108 4.80194 0.704956 -4.60968 13.2431 -15.5777 3.479 -15.3516 10.0988 16.6763 -10.9543 12.3505 12.204 -0.576782 15.5273 -0.686646 -11.6318 14.5477 -9.5993 21.2269 3.25029 2.34375 2.89307 7.58789 9.33315 
13 -18.7958 -10.5029 24.5202 -26.6121 11.0733 -23.6984 -9.8465 -29.7638 7.98798 -1.6983 18.6996 -8.23975 13.0664 -11.5809 -5.29633 -3.04413 6.19812 1.6571 14.9506 21.3867 9.56726 -0.791931 12.4969 23.2132 -40.2965 -11.6911 -2.63672 -4.13818 -20.5371 -8.24498 
14 22.2198 -15.1904 13.9733 14.9894 -16.7587 -1.4328 6.55975 7.73621 -11.348 2.40326 -3.56598 -22.3022 18.9258 22.6965 -11.7416 14.827 100 20.993 -9.36584 3.80859 10.4462 0.0869751 -10.3546 -18.0954 -4.8473 -1.73017 10.8398 -18.7866 -21.416 -0.62779 
15 -22.0184 22.6025 3.71943 6.49334 -1.23138 7.35626 -8.67462 17.4042 -20.43 1.52435 -18.2144 6.70166 4.86328 150 -23.1674 -21.5012 -34.5245 9.86023 -5.55725 8.20312 -4.20227 -0.498962 4.58679 6.80695 0.719105 5.59404 -1.17188 17.8345 32.4902 28.0831 
16 -8.54187 6.78223 23.6413 -4.05353 16.6397 -9.92889 10.9543 1.87683 1.24969 -8.43658 -16.1636 4.06494 -22.6758 0.723805 5.54352 0.178528 -8.15735 5.17273 0.00915527 1.75781 -9.47571 6.82526 0.778198 -1.68915 4.5277 -1.43721 3.51562 -15.8569 3.7793 -39.0067 
17 -14.9872 -14.0186 11.9226 5.32147 -16.4658 11.4578 25.0168 -5.15442 -3.73077 2.69623 10.4965 -8.23975 22.7344 8.92693 26.0513 16.5848 8.54187 16.0126 6.74744 -10.5469 5.17273 -2.25677 8.98132 11.2015 32.0668 -33.0778 8.78906 9.04541 13.1543 -7.36607 
18 5.52063 9.71191 -12.9798 14.1105 -18.5165 -14.0305 -12.1902 -5.74036 7.40204 -10.4874 -14.6988 2.89307 -6.5625 4.82537 2.61383 -17.3996 10.2997 -2.73743 0.595093 0.292969 19.8212 -12.8036 -0.686646 16.1819 -29.7496 -42.1599 -18.75 -1.2085 -16.4355 35.4074 
19 -26.12 18.501 -10.0501 -4.3465 6.09283 -17.8391 0.40741 12.1307 6.8161 -2.57721 -4.73785 -11.7554 -15.9375 8.04802 13.4537 5.74493 13.5223 0.485229 -8.19397 13.1836 0.192261 14.1495 2.53601 -12.236 14.4886 11.1605 -17.5781 6.70166 -24.9316 37.7511 
20 -20.5536 14.3994 -0.675102 7.95818 24.2569 13.5086 7.43866 -16.8732 -6.66046 -1.6983 0.535583 3.18604 8.67187 28.8488 26.9302 -0.114441 10.2997 23.6298 -15.8112 -6.15234 -22.0734 -3.72162 6.05164 -14.8727 -9.82777 6.47295 -0.585938 15.1978 4.36523 -10.8817 
21 11.087 5.02441 7.52802 -12.5496 7.85065 -4.94843 0.993347 0.119019 -3.43781 -14.5889 -4.44489 -7.36084 17.168 -10.116 1.73492 -1.28632 -17.5323 14.5477 -16.983 -9.08203 26.2665 2.43073 -2.15149 -12.822 -18.6168 -36.3005 5.85938 15.4907 29.8535 9.91908 
22 22.2198 -2.59277 -3.31182 -17.5301 -15.2939 29.6219 -19.2215 -5.44739 -4.60968 -1.11237 -0.343323 3.18604 -48.1641 -11.5809 3.19977 3.10822 -0.83313 -10.9406 -12.2955 3.22266 -8.01086 -2.84271 -8.5968 -23.3688 -27.9918 -16.9645 1.17188 -7.36084 -34.3066 -12.3465 
23 -19.9677 10.5908 -13.8587 -17.2371 -22.3251 15.8524 -7.50275 6.56433 1.54266 -11.6592 14.0121 3.77197 -3.04688 16.2511 14.3326 -17.3996 -19.5831 -12.9913 -18.1549 -0.292969 -5.08118 -1.0849 -13.8702 4.75616 -26.82 -30.1481 7.03125 -5.60303 -10.8691 -14.3973 
24 0.540161 -15.4834 27.1569 -13.7215 4.33502 -6.1203 13.884 4.22058 -4.90265 -6.67877 -5.32379 -13.8062 -18.5742 -5.42854 -9.98383 27.4246 2.38953 18.9423 -5.55725 -8.20312 12.4969 9.75494 16.0126 -9.5993 -13.6364 14.3831 -27.5391 -11.7554 -8.52539 31.8917 
25 29.5441 9.71191 -44.9134 -36.5731 -14.122 1.49689 0.700378 0.704956 12.9684 -7.55768 -11.4761 4.94385 16.2891 -8.94416 -24.6323 11.3113 -2.88391 3.70789 0.00915527 -1.17188 9.27429 -4.01459 4.00085 0.361633 -8.65589 8.52373 -38.3789 26.9165 -4.7168 6.40346 
26 16.6534 12.0557 -31.4368 4.14959 -7.96967 4.42657 2.45819 8.61511 -0.215149 -20.4483 -7.0816 -17.6147 -6.26953 -20.9559 -0.901794 -5.38788 -16.6534 15.7196 -2.33459 2.92969 -13.2843 2.72369 5.4657 -0.810242 35.5824 -6.12471 25.4883 -19.3726 -22.2949 55.3292 
27 18.9972 -23.3936 28.9147 13.2316 1.11237 23.4695 4.216 -11.5997 22.0505 -0.819397 15.184 5.23682 -3.04688 -15.9754 -11.7416 -6.85272 12.0575 13.6688 -9.36584 -14.9414 -17.6788 16.2003 -6.25305 -9.01337 -4.26136 -3.48799 -19.9219 -9.11865 12.8613 10.798 
28 9.03625 3.85254 31.8444 17.9191 21.3272 25.8133 20.0363 -19.5099 -0.215149 12.0712 1.12152 9.63135 15.9961 7.75506 -9.10492 9.26056 -0.540161 13.6688 -18.4479 -5.85938 -0.100708 1.55182 19.2352 13.5452 18.8832 14.969 -1.75781 32.1899 11.1035 12.2628 
29 2.59094 -15.7764 -15.0306 -9.91291 -0.938416 5.59845 1.28632 -8.96301 -1.09406 -0.233459 -16.1636 -4.13818 23.0273 10.9777 12.5748 16.8777 -27.4933 28.9032 -0.576782 7.61719 -1.56555 12.0987 7.80945 -5.20477 -16.2731 -7.88252 -13.7695 1.13525 -1.20117 -1.5067 
30 -1.21765 3.2666 14.2663 -16.6512 -9.14154 -4.94843 -11.0184 8.90808 6.23016 -9.31549 -2.98004 14.3188 -3.04688 21.2316 13.1607 -2.16522 7.07703 11.0321 2.64587 2.05078 1.6571 13.2706 -12.6984 22.0413 6.57848 -3.19502 14.3555 6.70166 11.9824 0.837054 
31 -9.12781 -6.69434 -15.6165 2.68475 -15.5869 2.66876 10.6613 14.4745 2.71454 -11.0733 19.2856 -3.55225 21.5625 -23.5926 4.37164 -19.1574 5.90515 -0.100708 -9.95178 -7.91016 -10.9406 6.53229 -14.1632 1.53351 -9.5348 10.2815 35.1562 -2.96631 -19.0723 -18.2059 
32 -7.66296 -4.35059 -9.46416 -5.51838 7.26471 15.5594 -8.38165 16.8182 0.370789 7.6767 11.3754 -15.564 4.57031 -28.5731 -9.39789 -4.50897 2.6825 4.29382 -11.1237 -19.3359 -14.7491 7.70416 -8.01086 -0.517273 -4.8473 8.23076 -11.4258 -0.622559 27.5098 34.5285 
33 6.39954 5.02441 -25.2845 13.5246 23.378 31.9656 -9.55353 -10.4279 4.47235 9.14154 -5.32379 -14.0991 19.5117 -3.67073 11.6959 -17.3996 44.87 -29.1046 -2.62756 -15.5273 -18.2648 -12.5107 -22.0734 -20.1462 19.1761 -16.3786 -23.1445 -17.3218 -7.35352 -5.90123 
34 12.5519 -32.4756 -0.675102 10.3019 14.296 -13.1516 -18.6356 -2.81067 -23.3597 4.74701 -6.49567 6.40869 -0.410156 32.0715 -12.9135 -12.1262 -26.9073 5.4657 2.64587 -6.44531 -10.6476 18.544 -13.8702 9.1507 9.50817 26.6878 -2.63672 20.7642 -1.20117 -23.1864 
35 -5.02625 -5.52246 5.18427 5.32147 -22.3251 24.3484 3.92303 -12.7716 -13.9847 -20.7413 -2.3941 16.3696 -32.3438 -9.23713 21.9498 7.50275 24.0692 5.75867 -1.74866 3.22266 9.56726 1.55182 -11.8195 -5.49774 -11.8786 -18.4294 3.22266 -20.8374 -28.7402 8.45424 
36 -23.4833 -5.52246 -3.31182 6.49334 23.671 -24.5773 17.6926 -4.56848 22.3434 -15.7608 10.4965 3.77197 -0.410156 -20.9559 7.88727 10.7254 -6.10657 30.368 3.81775 1.75781 -4.78821 -26.5732 13.6688 5.63507 -18.0309 -19.6013 12.5977 -33.728 -15.2637 23.9816 
37 -5.31921 21.4307 1.96162 9.42303 -2.40326 -10.5148 -21.5652 17.4042 -4.31671 -13.1241 2.87933 6.99463 10.7227 -15.0965 5.83649 -14.4699 -12.8448 -2.73743 23.1537 2.63672 -13.2843 15.6143 5.17273 -13.9938 -3.38246 10.2815 9.96094 15.7837 -24.0527 15.4855 
38 13.4308 9.12598 26.864 -6.98322 18.3975 -3.19061 -1.05743 -2.5177 -6.95343 -14.296 -11.4761 -9.99756 49.9805 1.30974 -11.1557 -34.9777 7.37 16.8915 7.33337 0.878906 1.95007 -7.82318 23.9227 -4.9118 -0.745739 -2.31611 9.96094 -1.2085 -12.627 14.3136 
39 -5.90515 -18.999 -21.4759 11.4738 12.2452 -0.846863 15.9348 -8.08411 5.35126 3.8681 -1.22223 -10.5835 4.86328 -1.03401 6.42242 6.0379 -4.34875 -12.1124 -7.901 14.0625 -12.1124 1.25885 -17.9718 -1.98212 21.2269 -25.4606 26.3672 22.8149 -7.64648 -5.31529 
40 7.27844 -9.62402 6.64912 8.25115 -22.3251 11.7508 -13.3621 -6.91223 7.69501 15.0009 -0.343323 20.4712 41.7773 2.18865 -5.58929 3.69415 -7.27844 3.12195 -11.4166 2.63672 17.4774 1.84479 11.618 -18.0954 -24.7692 -12.277 18.457 -15.271 24.2871 7.57533 
41 16.6534 37.5439 4.0124 -34.2293 12.2452 11.4578 4.50897 8.61511 -14.8636 -11.3663 4.93011 -6.48193 -25.8984 17.1301 -12.0346 -29.9973 -6.98547 -28.5187 1.474 -2.92969 23.9227 -4.30756 0.778198 -9.01337 -5.14027 -4.36689 4.10156 16.6626 3.19336 17.5363 
42 -3.85437 -8.74512 -8.87823 23.7785 -2.9892 -23.1125 8.9035 -8.96301 -11.348 6.79779 -10.0113 -3.84521 20.3906 -13.9246 -2.65961 -0.700378 14.4012 -26.1749 12.0209 -3.22266 0.485229 -23.9365 -7.42493 14.4241 -1.62464 9.69561 28.418 0.256348 -30.2051 -18.2059 
43 -23.4833 4.73145 -23.8196 22.6066 12.2452 -11.9797 20.0363 -15.4083 -12.5198 2.69623 10.4965 0.549316 15.4102 3.94646 -26.3901 34.1629 -20.755 -11.8195 -0.869751 8.78906 11.3251 9.16901 -0.393677 -13.1149 -11.8786 17.3128 -13.7695 12.2681 10.2246 11.9699 
44 14.3097 8.54004 -15.6165 7.37225 6.67877 10.5789 -11.3113 -7.79114 22.9294 0.0595093 -10.0113 6.11572 -0.410156 -10.409 -14.0854 15.9988 -4.64172 -12.1124 14.0717 -14.9414 5.75867 5.65338 2.53601 -10.7712 7.75036 20.8284 23.1445 -19.6655 -15.5566 2.3019 
45 -5.31921 9.12598 -24.4056 12.3527 -15.8798 14.6805 -3.40118 -6.61926 10.6247 6.21185 27.4887 14.6118 33.5742 19.7668 9.05914 -24.7238 -17.2394 -4.78821 -10.8307 6.44531 -20.3156 21.7667 -1.85852 18.8187 -4.8473 -6.41767 9.96094 -21.7163 -27.2754 -18.4989 
46 -15.5731 -9.62402 0.789742 -16.6512 -20.8603 -11.1008 -2.22931 1.87683 9.45282 8.5556 8.15277 -7.06787 1.64062 8.34099 -12.6205 3.69415 -4.05579 -3.0304 17.8802 -4.98047 -4.20227 -3.72162 -2.44446 3.29132 -24.7692 37.5276 23.1445 12.854 -1.78711 3.47377 
47 23.3917 -3.17871 1.37568 12.6457 -3.57513 -11.9797 8.31757 15.0604 6.23016 0.938416 -2.68707 -3.25928 18.0469 3.94646 -17.894 -0.993347 -3.76282 -2.15149 -23.7213 -6.15234 -2.73743 3.01666 14.2548 22.9202 -11.5856 -12.277 12.0117 17.8345 -0.322266 -15.5692 
48 9.62219 9.41895 5.77021 -23.9754 -4.16107 -8.17108 -13.3621 26.7792 -0.215149 -23.9639 -7.37457 13.7329 6.62109 7.46209 -3.24554 13.0692 -25.1495 4.58679 -14.0533 16.9922 -2.15149 0.379944 5.17273 -16.3376 -11.5856 5.59404 -18.457 23.9868 -4.13086 48.005 
49 14.6027 32.5635 -6.24151 32.5676 8.14362 -6.99921 -6.91681 2.75574 -0.801086 15.5869 -11.4761 -11.7554 13.0664 4.82537 -5.58929 21.2723 3.5614 -32.0343 8.21228 -4.10156 -5.37415 -1.67084 -1.85852 -16.3376 8.33629 27.2737 -16.6992 -13.5132 -7.93945 9.91908 
50 22.2198 31.6846 15.1452 5.0285 13.71 10.8719 13.591 -22.1466 0.956726 12.6572 -18.8004 -9.70459 -30.293 12.1496 -4.71039 13.3621 -10.5011 -5.08118 17.2943 -0.292969 -7.42493 -16.0263 13.3759 7.09991 38.805 1.49248 17.2852 -21.4233 -9.69727 11.9699 
51 -5.90515 -13.4326 11.0436 24.3644 8.72955 -21.0617 6.55975 -1.05286 4.17938 -2.57721 19.5786 -8.23975 -22.0898 -3.67073 -8.22601 -12.1262 -15.4816 -13.5773 2.93884 0 -2.44446 -4.60052 -1.27258 23.7991 40.5629 31.0823 -11.1328 1.13525 -38.1152 -19.0848 
52 4.64172 9.41895 -12.3939 15.2824 9.31549 16.1453 -3.69415 24.1425 -11.6409 -4.92096 -2.10114 15.7837 -9.19922 18.3019 0.563049 -12.7121 12.9364 15.4266 -7.31506 -9.96094 -6.54602 -0.205994 10.7391 5.3421 10.0941 -3.48799 -27.5391 15.4907 -22.5879 -18.4989 
53 -18.5028 -9.62402 -17.0814 0.340996 23.085 -21.9406 -0.764465 0.411987 -14.8636 24.3759 14.3051 -4.43115 -0.996094 -40.8778 -4.12445 22.1512 5.02625 16.8915 19.0521 -18.1641 9.27429 -16.0263 -2.15149 -2.27509 1.30504 -12.863 4.39453 -5.31006 -5.00977 24.5675 
54 -5.90515 8.54004 -19.4251 -14.3074 -22.0322 -20.4758 12.1262 15.3534 -9.00421 0.0595093 12.2543 4.06494 0.46875 -18.3192 6.71539 -17.1066 10.0067 -20.0226 11.7279 9.96094 -4.78821 -21.2997 15.1337 -13.1149 34.1175 -29.2692 -27.2461 -35.7788 -4.42383 -32.8544 
55 -1.51062 7.36816 -19.7181 -3.4676 -8.5556 6.18439 -23.0301 10.6659 14.7263 15.2939 -3.27301 -4.13818 2.8125 0.137868 13.7466 0.764465 16.1591 28.3173 12.3138 11.7188 3.12195 -21.2997 -4.49524 -4.32587 -20.3746 31.9612 32.5195 8.45947 -28.1543 22.2238 
56 -3.26843 -0.834961 -19.4251 2.09881 0.526428 -16.0812 -17.4637 1.29089 -6.95343 8.84857 18.4067 -14.0991 35.918 -16.8543 -17.0151 -12.1262 43.1122 7.22351 0.595093 3.22266 10.4462 -0.791931 0.485229 8.56476 -27.9918 -40.402 -17.8711 14.6118 -9.69727 9.91908 
57 1.1261 12.9346 25.3991 6.78631 -15.8798 11.1649 4.50897 12.4237 -3.43781 21.4462 -9.42535 16.0767 25.0781 -29.7449 22.5357 7.50275 19.6747 3.41492 7.33337 -4.6875 6.63757 3.01666 -3.61633 10.9085 -31.5075 8.23076 2.05078 4.06494 17.5488 2.88783 
58 2.59094 -19.585 -2.72588 -16.9442 -11.4853 -4.06952 5.97382 7.44324 1.24969 2.11029 -6.2027 19.5923 12.1875 15.6652 -1.7807 -11.2473 11.4716 -2.44446 5.57556 14.0625 7.51648 9.16901 -11.5265 3.58429 -10.9996 -37.7653 -17.5781 -29.3335 -2.66602 5.81752 
59 -0.338745 6.48926 3.42646 -12.8426 -9.43451 -26.0422 -14.241 4.22058 6.8161 8.84857 8.73871 -2.96631 -13.5938 -8.06526 -3.53851 23.909 5.31921 -8.5968 1.18103 7.91016 4.29382 19.1299 -16.214 2.41241 3.06286 -19.8942 -7.32422 -20.2515 -23.1738 -12.6395 
60 4.93469 -7.57324 25.9851 -0.53791 -17.9306 -3.48358 0.114441 -17.7521 3.88641 1.52435 -5.03082 5.52979 -34.3945 2.77459 -15.5502 0.178528 -11.38 -5.96008 -7.901 -16.4062 6.3446 -9.28802 -0.979614 2.99835 3.94176 6.17998 -2.63672 2.30713 0.556641 -16.7411 
61 -0.631714 -32.4756 10.4577 -15.7723 -0.352478 11.1649 -7.79572 -2.22473 -7.83234 -1.99127 -12.941 -5.31006 -1.58203 6.87615 -0.901794 19.8074 -8.15735 -19.1437 -9.65881 -4.98047 2.53601 12.6846 3.41492 4.17023 6.87145 -14.6208 16.9922 -4.43115 7.00195 8.45424 
62 -20.2606 29.0479 -17.9603 -25.1473 -2.69623 0.325012 -13.0692 4.51355 9.15985 8.26263 -16.4566 -14.3921 31.2305 -12.4598 17.5552 24.202 -25.7355 -37.0148 13.1927 -4.6875 -3.32336 -6.35834 -13.8702 -9.5993 -10.4137 -40.402 7.61719 10.2173 -25.5176 18.7081 
63 15.4816 -26.3232 -29.679 33.7394 18.1046 8.23517 20.0363 2.1698 5.64423 -8.14362 4.05121 -2.96631 -18.5742 -4.8426 0.270081 36.5067 -14.8956 6.93054 -4.67834 8.49609 7.51648 13.2706 12.7899 15.0101 16.8324 -15.2067 -11.1328 -12.9272 -11.4551 -1.79967 
64 -5.02625 16.7432 5.47724 -2.29572 6.97174 12.0438 -9.8465 1.87683 3.59344 4.45404 0.242615 3.77197 5.15625 -2.49885 -15.2573 4.28009 -14.8956 -29.3976 -2.33459 -32.5195 4.00085 -7.53021 7.51648 7.68585 -34.4371 -20.7731 -15.2344 -11.7554 10.5176 0.251116 
65 -24.9481 6.48926 5.47724 -8.44807 4.33502 -19.5969 5.68085 6.27136 -10.4691 25.2548 -17.0425 37.1704 -19.1602 -22.1278 28.688 -23.5519 -1.1261 -13.2843 -22.8424 6.44531 12.204 14.7354 -11.5265 17.6468 -31.2145 6.47295 17.2852 31.604 -21.416 -22.3075 
66 17.8253 2.3877 28.3288 15.2824 -23.204 -23.6984 1.28632 25.0214 -6.66046 -4.04205 -2.3941 -2.67334 -5.09766 -6.01448 30.1529 24.4949 10.0067 -13.8702 -5.55725 6.73828 11.3251 -2.54974 -1.56555 2.70538 -14.5153 17.8987 -4.39453 -4.72412 1.14258 -1.5067 
67 10.7941 16.1572 13.9733 23.1926 -15.8798 13.8016 -2.22931 12.7167 0.370789 4.16107 5.51605 -21.1304 7.20703 10.6847 3.49274 -13.0051 15.8661 -1.56555 5.86853 3.22266 3.41492 -0.498962 -5.96008 20.5765 -13.6364 -6.12471 1.75781 2.89307 3.19336 25.4464 
68 -18.2098 -2.59277 -10.0501 11.4738 6.3858 4.71954 20.6223 -4.27551 4.76532 -1.6983 1.70746 -3.25928 -8.90625 34.7082 12.5748 3.98712 -11.38 -30.2765 13.7787 -7.61719 7.80945 5.36041 5.75867 19.6976 -29.4567 20.2425 -25.7812 4.06494 17.5488 1.42299 
69 -4.44031 33.7354 0.496773 -12.2567 6.3858 -6.41327 14.7629 11.8378 7.40204 -7.55768 4.05121 2.89307 2.22656 2.48162 9.05914 -29.1183 25.2411 2.82898 8.79822 -3.51562 4.00085 -6.06537 4.58679 6.22101 -34.7301 -8.76142 -15.8203 -3.84521 -0.0292969 19.88 
70 -2.6825 16.7432 -8.58526 37.548 22.2061 19.075 -1.3504 14.7675 3.00751 2.9892 7.27386 -8.23975 -21.2109 -6.01448 4.95758 -9.78241 -13.7238 -6.83899 -5.85022 19.9219 -8.30383 -4.01459 5.4657 2.11945 -21.5465 5.88701 -34.8633 -17.9077 18.1348 14.0206 
71 4.64172 1.21582 3.42646 16.1613 23.9639 -40.3976 -8.67462 19.7479 8.28094 -6.09283 -16.1636 15.4907 -14.1797 -2.20588 -5.88226 -18.8644 33.7372 18.9423 -7.60803 4.6875 -15.3351 -11.0458 -0.979614 -16.6306 6.57848 -15.7927 7.03125 -14.6851 -11.4551 40.9738 
72 21.048 15.2783 8.40693 6.20037 8.43658 12.0438 -13.3621 2.1698 11.5036 -5.79987 9.91058 -2.38037 18.0469 1.60271 -23.1674 1.64337 10.0067 -15.921 20.224 3.22266 -4.49524 -8.70209 -3.32336 -1.10321 -41.4684 -8.76142 10.2539 11.9751 -14.3848 -12.6395 
73 12.2589 18.501 -22.6478 -6.39728 7.55768 -15.2023 -4.28009 9.49402 -9.00421 13.829 0.242615 -18.4937 8.37891 26.5051 -18.187 -25.8957 -8.74329 1.07117 -0.576782 2.34375 -0.979614 8.87604 6.3446 7.68585 63.4144 -2.31611 -36.9141 7.58057 -12.041 -2.97154 
74 -1.21765 -0.249023 -10.929 5.61443 10.1944 -4.94843 1.28632 -4.56848 5.35126 6.79779 -11.4761 -0.0366211 7.79297 22.1105 7.5943 18.6356 8.54187 5.17273 2.93884 0.878906 -3.0304 -9.58099 6.05164 -12.822 -56.9957 -22.531 18.75 -18.4937 15.2051 11.091 
75 7.27844 -2.59277 -6.82745 -21.3387 5.5069 -10.2219 13.884 -4.86145 -3.14484 -10.1944 3.75824 3.77197 -16.8164 0.723805 -22.8745 -14.7629 11.7645 -15.921 14.9506 -2.92969 -17.6788 10.9268 9.27429 -6.96259 -16.5661 29.6175 -35.7422 -30.5054 -3.25195 27.2042 
76 -1.21765 -8.74512 -0.968071 12.3527 4.04205 -3.77655 5.68085 11.8378 -7.2464 10.8994 -1.80817 -20.2515 -3.92578 -35.0184 -34.5932 3.10822 7.37 11.3251 0.302124 -9.66797 26.2665 -3.72162 16.3055 -3.44696 20.641 3.54326 0 29.5532 0.263672 13.4347 
77 -0.0457764 3.2666 -11.5149 34.6183 15.7608 2.08282 7.73163 10.6659 11.2106 1.23138 -9.13239 -10.8765 6.62109 14.2004 18.4341 -18.8644 28.1708 2.24304 8.21228 -12.0117 8.39539 -8.11615 -16.507 5.63507 -12.7575 -24.5817 12.8906 26.0376 -9.69727 -8.53795 
78 9.62219 -14.0186 5.47724 12.6457 30.9952 2.08282 -17.1707 18.576 1.83563 -9.90143 -1.22223 -13.2202 -16.5234 4.5324 18.4341 21.8582 7.37 -12.4054 10.849 0.878906 7.22351 18.837 -4.49524 2.70538 12.1449 -9.9333 -20.8008 -12.9272 9.05273 -11.7606 
79 10.5011 -5.81543 -7.99932 -9.034 -5.33295 -11.3937 5.09491 -1.34583 11.7966 11.1923 -18.2144 16.9556 8.37891 1.30974 21.9498 3.10822 -3.17688 10.4462 15.5365 5.85938 13.3759 6.53229 18.9423 -4.61884 15.0746 6.76592 23.1445 -15.564 -26.6895 -0.62779 
80 -15.5731 7.66113 -7.41338 11.4738 10.4874 -20.7687 -4.57306 33.5175 -9.59015 -12.8311 -9.42535 8.45947 -19.7461 3.65349 39.2349 -0.40741 -17.5323 14.8407 -19.0338 -2.34375 -2.15149 -25.9872 5.4657 5.63507 34.7035 3.83623 -18.457 17.2485 -32.8418 52.6925 
81 -5.61218 -5.81543 -12.1009 16.1613 -34.0439 -11.1008 17.9855 2.1698 6.52313 5.62592 -14.1129 12.561 -14.1797 0.137868 -5.00336 6.0379 10.0067 18.0634 -13.7604 -8.78906 4.58679 -18.0771 -18.2648 1.24054 -39.4176 -16.6716 13.1836 2.6001 -8.23242 8.45424 
82 -12.0575 -35.6982 0.203804 35.4972 -2.40326 -6.99921 -8.67462 3.34167 0.956726 25.5478 0.828552 13.7329 24.1992 -26.2293 14.9185 2.52228 30.5145 9.56726 2.93884 -15.8203 10.7391 -2.84271 -3.32336 7.68585 12.1449 13.5042 -2.34375 -19.3726 4.36523 0.544085 
83 -7.95593 21.4307 -9.1712 15.5754 28.3585 -0.553894 15.0558 13.5956 -11.055 1.81732 -14.4058 1.42822 21.5625 -10.702 14.9185 -15.9348 17.038 -0.100708 27.2552 0.878906 -7.7179 -10.1669 -0.393677 -9.01337 -11.2926 -12.57 20.5078 1.42822 1.14258 3.76674 
84 28.6652 -20.1709 -10.929 -6.98322 -4.74701 -6.1203 11.2473 8.90808 9.45282 -9.90143 13.7192 -8.23975 19.8047 -10.409 -2.95258 -7.43866 29.6356 19.2352 0.595093 1.17188 14.5477 10.0479 -35.8429 -2.27509 -3.38246 20.5355 -27.2461 25.4517 -6.18164 31.8917 
